Linha,305
Tabela,001
num,ponto,horario
109115,TERMINAL CENTENARIO,06:00
109036,MARECHAL DEODORO,06:19
109115,TERMINAL CENTENARIO,06:37
109036,MARECHAL DEODORO,07:06
109115,TERMINAL CENTENARIO,07:27
109036,MARECHAL DEODORO,07:57
109115,TERMINAL CENTENARIO,08:18
109036,MARECHAL DEODORO,08:48
109115,TERMINAL CENTENARIO,09:16
109036,MARECHAL DEODORO,09:41
109115,TERMINAL CENTENARIO,10:06
109036,MARECHAL DEODORO,10:31
109115,TERMINAL CENTENARIO,10:56
109036,MARECHAL DEODORO,11:21
109115,TERMINAL CENTENARIO,11:46
109036,MARECHAL DEODORO,12:11
109115,TERMINAL CENTENARIO,12:36
109036,MARECHAL DEODORO,13:01
109115,TERMINAL CENTENARIO,13:26
109036,MARECHAL DEODORO,13:51
109115,TERMINAL CENTENARIO,14:16
109036,MARECHAL DEODORO,14:41
109115,TERMINAL CENTENARIO,15:06
109036,MARECHAL DEODORO,15:31
109115,TERMINAL CENTENARIO,15:56
109036,MARECHAL DEODORO,16:18
109115,TERMINAL CENTENARIO,16:44
109036,MARECHAL DEODORO,17:14
109115,TERMINAL CENTENARIO,17:41
109036,MARECHAL DEODORO,18:06
109115,TERMINAL CENTENARIO,18:32
109036,MARECHAL DEODORO,18:57
109115,TERMINAL CENTENARIO,19:23
109036,MARECHAL DEODORO,19:52
109115,TERMINAL CENTENARIO,20:12
109036,MARECHAL DEODORO,20:34
109115,TERMINAL CENTENARIO,20:56
109036,MARECHAL DEODORO,21:16
109115,TERMINAL CENTENARIO,21:40
109036,MARECHAL DEODORO,21:58
109115,TERMINAL CENTENARIO,22:22
109036,MARECHAL DEODORO,22:40
109115,TERMINAL CENTENARIO,23:04
109036,MARECHAL DEODORO,23:23
109115,TERMINAL CENTENARIO,23:42
109036,MARECHAL DEODORO,00:00
