Linha,505
Tabela,006
num,ponto,horario
109037,TUBO MUSEU OSCAR NIEMEYER,06:03
109103,TERMINAL BOQUEIRAO,06:42
109037,TUBO MUSEU OSCAR NIEMEYER,07:22
109103,TERMINAL BOQUEIRAO,08:06
109037,TUBO MUSEU OSCAR NIEMEYER,08:52
109103,TERMINAL BOQUEIRAO,09:37
109037,TUBO MUSEU OSCAR NIEMEYER,10:19
109103,TERMINAL BOQUEIRAO,11:01
109037,TUBO MUSEU OSCAR NIEMEYER,11:43
109103,TERMINAL BOQUEIRAO,12:25
109037,TUBO MUSEU OSCAR NIEMEYER,13:07
109103,TERMINAL BOQUEIRAO,13:49
109037,TUBO MUSEU OSCAR NIEMEYER,14:31
109103,TERMINAL BOQUEIRAO,15:13
109037,TUBO MUSEU OSCAR NIEMEYER,15:55
109103,TERMINAL BOQUEIRAO,16:37
109037,TUBO MUSEU OSCAR NIEMEYER,17:21
109103,TERMINAL BOQUEIRAO,18:04
109037,TUBO MUSEU OSCAR NIEMEYER,18:50
