Linha,505
Tabela,011-2
num,ponto,horario
109037,TUBO MUSEU OSCAR NIEMEYER,16:47
109103,TERMINAL BOQUEIRAO,17:31
109037,TUBO MUSEU OSCAR NIEMEYER,18:22
109103,TERMINAL BOQUEIRAO,19:13
