Linha,505
Tabela,013
num,ponto,horario
109103,TERMINAL BOQUEIRAO,07:14
109037,TUBO MUSEU OSCAR NIEMEYER,07:57
109103,TERMINAL BOQUEIRAO,08:41
109037,TUBO MUSEU OSCAR NIEMEYER,09:22
109103,TERMINAL BOQUEIRAO,10:05
109037,TUBO MUSEU OSCAR NIEMEYER,10:47
109103,TERMINAL BOQUEIRAO,11:29
109037,TUBO MUSEU OSCAR NIEMEYER,12:11
109103,TERMINAL BOQUEIRAO,12:53
109037,TUBO MUSEU OSCAR NIEMEYER,13:35
109103,TERMINAL BOQUEIRAO,14:17
109037,TUBO MUSEU OSCAR NIEMEYER,14:59
109103,TERMINAL BOQUEIRAO,15:41
109037,TUBO MUSEU OSCAR NIEMEYER,16:23
109103,TERMINAL BOQUEIRAO,17:05
109037,TUBO MUSEU OSCAR NIEMEYER,17:48
109103,TERMINAL BOQUEIRAO,18:32
109037,TUBO MUSEU OSCAR NIEMEYER,19:17
109103,TERMINAL BOQUEIRAO,19:56
109037,TUBO MUSEU OSCAR NIEMEYER,20:35
109103,TERMINAL BOQUEIRAO,21:14
109037,TUBO MUSEU OSCAR NIEMEYER,21:53
109103,TERMINAL BOQUEIRAO,22:32
109037,TUBO MUSEU OSCAR NIEMEYER,23:11
109103,TERMINAL BOQUEIRAO,23:49
