Linha,505
Tabela,007-1
num,ponto,horario
109037,TUBO MUSEU OSCAR NIEMEYER,06:03
109103,TERMINAL BOQUEIRAO,06:41
109037,TUBO MUSEU OSCAR NIEMEYER,07:26
109103,TERMINAL BOQUEIRAO,08:13
