Linha,505
Tabela,003-2
num,ponto,horario
109037,TUBO MUSEU OSCAR NIEMEYER,17:17
109103,TERMINAL BOQUEIRAO,18:03
109037,TUBO MUSEU OSCAR NIEMEYER,18:55
