Linha,505
Tabela,010-2
num,ponto,horario
109037,TUBO MUSEU OSCAR NIEMEYER,16:16
109103,TERMINAL BOQUEIRAO,16:58
109037,TUBO MUSEU OSCAR NIEMEYER,17:41
109103,TERMINAL BOQUEIRAO,18:25
109037,TUBO MUSEU OSCAR NIEMEYER,19:11
