Linha,505
Tabela,007
num,ponto,horario
109103,TERMINAL BOQUEIRAO,06:05
109037,TUBO MUSEU OSCAR NIEMEYER,06:45
109103,TERMINAL BOQUEIRAO,07:26
109037,TUBO MUSEU OSCAR NIEMEYER,08:11
109103,TERMINAL BOQUEIRAO,08:55
109037,TUBO MUSEU OSCAR NIEMEYER,09:37
109103,TERMINAL BOQUEIRAO,10:19
109037,TUBO MUSEU OSCAR NIEMEYER,11:01
109103,TERMINAL BOQUEIRAO,11:43
109037,TUBO MUSEU OSCAR NIEMEYER,12:25
109103,TERMINAL BOQUEIRAO,13:07
109037,TUBO MUSEU OSCAR NIEMEYER,13:49
109103,TERMINAL BOQUEIRAO,14:31
109037,TUBO MUSEU OSCAR NIEMEYER,15:13
109103,TERMINAL BOQUEIRAO,15:55
109037,TUBO MUSEU OSCAR NIEMEYER,16:41
109103,TERMINAL BOQUEIRAO,17:23
109037,TUBO MUSEU OSCAR NIEMEYER,18:08
109103,TERMINAL BOQUEIRAO,18:53
