Linha,650
Tabela,002
num,ponto,horario
171065,TERMINAL TATUQUARA,04:55
105739,TERMINAL PINHEIRINHO,05:34
171065,TERMINAL TATUQUARA,06:11
105739,TERMINAL PINHEIRINHO,06:56
171065,TERMINAL TATUQUARA,07:28
105739,TERMINAL PINHEIRINHO,08:22
171065,TERMINAL TATUQUARA,08:56
105739,TERMINAL PINHEIRINHO,09:34
171065,TERMINAL TATUQUARA,10:08
105739,TERMINAL PINHEIRINHO,10:46
171065,TERMINAL TATUQUARA,11:20
105739,TERMINAL PINHEIRINHO,11:58
171065,TERMINAL TATUQUARA,12:32
105739,TERMINAL PINHEIRINHO,13:10
171065,TERMINAL TATUQUARA,13:44
105739,TERMINAL PINHEIRINHO,14:23
171065,TERMINAL TATUQUARA,14:59
105739,TERMINAL PINHEIRINHO,15:38
171065,TERMINAL TATUQUARA,16:11
105739,TERMINAL PINHEIRINHO,16:51
171065,TERMINAL TATUQUARA,17:31
105739,TERMINAL PINHEIRINHO,18:11
171065,TERMINAL TATUQUARA,18:51
105739,TERMINAL PINHEIRINHO,19:31
171065,TERMINAL TATUQUARA,20:11
105739,TERMINAL PINHEIRINHO,20:43
171065,TERMINAL TATUQUARA,21:18
105739,TERMINAL PINHEIRINHO,21:49
171065,TERMINAL TATUQUARA,22:22
105739,TERMINAL PINHEIRINHO,22:55
171065,TERMINAL TATUQUARA,23:25
105739,TERMINAL PINHEIRINHO,23:52
