Linha,607
Tabela,015
num,ponto,horario
350808,TERMINAL MARACANA,07:23
109063,PRACA RUI BARBOSA,08:05
109100,TERMINAL CIC,08:41
109051,TUBO TIRADENTES,09:16
350808,TERMINAL MARACANA,09:51
109063,PRACA RUI BARBOSA,10:32
109100,TERMINAL CIC,11:08
109051,TUBO TIRADENTES,11:43
350808,TERMINAL MARACANA,12:19
109063,PRACA RUI BARBOSA,12:59
109100,TERMINAL CIC,13:35
109051,TUBO TIRADENTES,14:10
350808,TERMINAL MARACANA,14:51
109063,PRACA RUI BARBOSA,15:33
109100,TERMINAL CIC,16:11
109051,TUBO TIRADENTES,16:53
350808,TERMINAL MARACANA,17:36
109063,PRACA RUI BARBOSA,18:18
109100,TERMINAL CIC,18:56
109051,TUBO TIRADENTES,19:33
350808,TERMINAL MARACANA,20:10
109063,PRACA RUI BARBOSA,20:40
109100,TERMINAL CIC,21:16
109051,TUBO TIRADENTES,21:49
350808,TERMINAL MARACANA,22:23
109063,PRACA RUI BARBOSA,22:53
109100,TERMINAL CIC,23:29
109051,TUBO TIRADENTES,23:56
