Linha,607
Tabela,016-2
num,ponto,horario
109056,TUBO NESTOR DE CASTRO,15:34
109063,PRACA RUI BARBOSA,15:44
109100,TERMINAL CIC,16:22
109051,TUBO TIRADENTES,17:04
350808,TERMINAL MARACANA,17:47
109063,PRACA RUI BARBOSA,18:29
