Linha,607
Tabela,001
num,ponto,horario
109100,TERMINAL CIC,05:15
109051,TUBO TIRADENTES,05:49
350808,TERMINAL MARACANA,06:20
109063,PRACA RUI BARBOSA,07:01
109100,TERMINAL CIC,07:40
109051,TUBO TIRADENTES,08:13
350808,TERMINAL MARACANA,08:49
109063,PRACA RUI BARBOSA,09:29
109100,TERMINAL CIC,10:05
109051,TUBO TIRADENTES,10:40
350808,TERMINAL MARACANA,11:16
109063,PRACA RUI BARBOSA,11:56
109100,TERMINAL CIC,12:32
109051,TUBO TIRADENTES,13:07
350808,TERMINAL MARACANA,13:45
109063,PRACA RUI BARBOSA,14:27
109100,TERMINAL CIC,15:03
109051,TUBO TIRADENTES,15:38
350808,TERMINAL MARACANA,16:19
109063,PRACA RUI BARBOSA,17:01
109100,TERMINAL CIC,17:40
109051,TUBO TIRADENTES,18:22
350808,TERMINAL MARACANA,19:06
109063,PRACA RUI BARBOSA,19:43
109100,TERMINAL CIC,20:16
109051,TUBO TIRADENTES,20:49
350808,TERMINAL MARACANA,21:23
109063,PRACA RUI BARBOSA,21:56
109100,TERMINAL CIC,22:29
109051,TUBO TIRADENTES,23:02
350808,TERMINAL MARACANA,23:36
109063,PRACA RUI BARBOSA,00:10
