Linha,607
Tabela,007-1
num,ponto,horario
109100,TERMINAL CIC,05:33
109051,TUBO TIRADENTES,06:10
350808,TERMINAL MARACANA,06:43
109063,PRACA RUI BARBOSA,07:28
109100,TERMINAL CIC,08:02
