Linha,607
Tabela,003-1
num,ponto,horario
350808,TERMINAL MARACANA,05:23
109063,PRACA RUI BARBOSA,06:04
109100,TERMINAL CIC,06:40
109051,TUBO TIRADENTES,07:14
350808,TERMINAL MARACANA,07:49
