Linha,607
Tabela,005
num,ponto,horario
350808,TERMINAL MARACANA,06:36
109063,PRACA RUI BARBOSA,07:20
109100,TERMINAL CIC,07:54
109051,TUBO TIRADENTES,08:39
350808,TERMINAL MARACANA,09:11
109063,PRACA RUI BARBOSA,09:54
109100,TERMINAL CIC,10:28
109051,TUBO TIRADENTES,11:08
350808,TERMINAL MARACANA,11:43
109063,PRACA RUI BARBOSA,12:24
109100,TERMINAL CIC,13:00
109051,TUBO TIRADENTES,13:40
350808,TERMINAL MARACANA,14:15
109063,PRACA RUI BARBOSA,14:56
109100,TERMINAL CIC,15:33
109051,TUBO TIRADENTES,16:14
350808,TERMINAL MARACANA,16:52
109063,PRACA RUI BARBOSA,17:35
109100,TERMINAL CIC,18:17
109051,TUBO TIRADENTES,18:59
