Linha,607
Tabela,002-1
num,ponto,horario
109100,TERMINAL CIC,05:26
109051,TUBO TIRADENTES,06:00
350808,TERMINAL MARACANA,06:31
109063,PRACA RUI BARBOSA,07:12
109100,TERMINAL CIC,07:48
