Linha,607
Tabela,020
num,ponto,horario
109100,TERMINAL CIC,06:24
109051,TUBO TIRADENTES,07:03
350808,TERMINAL MARACANA,07:37
109063,PRACA RUI BARBOSA,08:21
109100,TERMINAL CIC,08:53
109051,TUBO TIRADENTES,09:33
350808,TERMINAL MARACANA,10:08
109063,PRACA RUI BARBOSA,10:51
109100,TERMINAL CIC,11:25
109051,TUBO TIRADENTES,12:05
350808,TERMINAL MARACANA,12:40
109063,PRACA RUI BARBOSA,13:21
109100,TERMINAL CIC,13:57
109051,TUBO TIRADENTES,14:37
350808,TERMINAL MARACANA,15:13
109063,PRACA RUI BARBOSA,15:56
109100,TERMINAL CIC,16:35
109051,TUBO TIRADENTES,17:18
350808,TERMINAL MARACANA,17:59
109063,PRACA RUI BARBOSA,18:42
109100,TERMINAL CIC,19:22
109051,TUBO TIRADENTES,19:58
350808,TERMINAL MARACANA,20:30
109063,PRACA RUI BARBOSA,21:03
109100,TERMINAL CIC,21:37
109051,TUBO TIRADENTES,22:11
350808,TERMINAL MARACANA,22:44
109063,PRACA RUI BARBOSA,23:16
