Linha,607
Tabela,009-1
num,ponto,horario
350808,TERMINAL MARACANA,05:46
109063,PRACA RUI BARBOSA,06:27
109100,TERMINAL CIC,07:06
109051,TUBO TIRADENTES,07:41
350808,TERMINAL MARACANA,08:14
