Linha,607
Tabela,007
num,ponto,horario
109100,TERMINAL CIC,06:57
109051,TUBO TIRADENTES,07:33
350808,TERMINAL MARACANA,08:05
109063,PRACA RUI BARBOSA,08:47
109100,TERMINAL CIC,09:23
109051,TUBO TIRADENTES,09:58
350808,TERMINAL MARACANA,10:34
109063,PRACA RUI BARBOSA,11:14
109100,TERMINAL CIC,11:50
109051,TUBO TIRADENTES,12:25
350808,TERMINAL MARACANA,13:02
109063,PRACA RUI BARBOSA,13:43
109100,TERMINAL CIC,14:19
109051,TUBO TIRADENTES,15:03
350808,TERMINAL MARACANA,15:46
109063,PRACA RUI BARBOSA,16:28
109100,TERMINAL CIC,17:06
109051,TUBO TIRADENTES,17:48
350808,TERMINAL MARACANA,18:31
109063,PRACA RUI BARBOSA,19:13
