Linha,607
Tabela,010
num,ponto,horario
109100,TERMINAL CIC,05:59
109051,TUBO TIRADENTES,06:33
350808,TERMINAL MARACANA,07:05
109063,PRACA RUI BARBOSA,07:47
109100,TERMINAL CIC,08:23
109051,TUBO TIRADENTES,08:55
350808,TERMINAL MARACANA,09:33
109063,PRACA RUI BARBOSA,10:11
109100,TERMINAL CIC,10:47
109051,TUBO TIRADENTES,11:22
350808,TERMINAL MARACANA,11:58
109063,PRACA RUI BARBOSA,12:38
109100,TERMINAL CIC,13:14
109051,TUBO TIRADENTES,13:49
350808,TERMINAL MARACANA,14:29
109063,PRACA RUI BARBOSA,15:11
109100,TERMINAL CIC,15:49
109051,TUBO TIRADENTES,16:31
350808,TERMINAL MARACANA,17:14
109063,PRACA RUI BARBOSA,17:56
109100,TERMINAL CIC,18:34
109051,TUBO TIRADENTES,19:14
350808,TERMINAL MARACANA,19:48
109063,PRACA RUI BARBOSA,20:21
109100,TERMINAL CIC,20:54
109051,TUBO TIRADENTES,21:27
350808,TERMINAL MARACANA,22:01
109063,PRACA RUI BARBOSA,22:34
109100,TERMINAL CIC,23:07
109051,TUBO TIRADENTES,23:38
