Linha,607
Tabela,014
num,ponto,horario
350808,TERMINAL MARACANA,06:01
109063,PRACA RUI BARBOSA,06:40
109100,TERMINAL CIC,07:14
109051,TUBO TIRADENTES,07:59
350808,TERMINAL MARACANA,08:33
109063,PRACA RUI BARBOSA,09:16
109100,TERMINAL CIC,09:50
109051,TUBO TIRADENTES,10:30
350808,TERMINAL MARACANA,11:05
109063,PRACA RUI BARBOSA,11:46
109100,TERMINAL CIC,12:22
109051,TUBO TIRADENTES,13:02
350808,TERMINAL MARACANA,13:37
109063,PRACA RUI BARBOSA,14:18
109100,TERMINAL CIC,14:54
109051,TUBO TIRADENTES,15:34
350808,TERMINAL MARACANA,16:11
109063,PRACA RUI BARBOSA,16:51
109100,TERMINAL CIC,17:32
109051,TUBO TIRADENTES,18:15
350808,TERMINAL MARACANA,18:59
109063,PRACA RUI BARBOSA,19:42
109100,TERMINAL CIC,20:21
109051,TUBO TIRADENTES,20:55
350808,TERMINAL MARACANA,21:28
109063,PRACA RUI BARBOSA,22:00
109100,TERMINAL CIC,22:36
109051,TUBO TIRADENTES,23:10
350808,TERMINAL MARACANA,23:39
109063,PRACA RUI BARBOSA,00:10
