Linha,913
Tabela,001
num,ponto,horario
190399,BAIRRO BUTIATUVINHA,05:25
106008,TERMINAL SANTA FELICIDADE,05:50
190399,BAIRRO BUTIATUVINHA,06:10
106008,TERMINAL SANTA FELICIDADE,06:36
190399,BAIRRO BUTIATUVINHA,06:56
106008,TERMINAL SANTA FELICIDADE,07:22
190399,BAIRRO BUTIATUVINHA,07:42
106008,TERMINAL SANTA FELICIDADE,08:08
190399,BAIRRO BUTIATUVINHA,08:28
106008,TERMINAL SANTA FELICIDADE,08:54
190399,BAIRRO BUTIATUVINHA,09:14
106008,TERMINAL SANTA FELICIDADE,09:40
190399,BAIRRO BUTIATUVINHA,10:00
106008,TERMINAL SANTA FELICIDADE,10:26
190399,BAIRRO BUTIATUVINHA,10:46
106008,TERMINAL SANTA FELICIDADE,11:12
190399,BAIRRO BUTIATUVINHA,11:32
106008,TERMINAL SANTA FELICIDADE,11:58
190399,BAIRRO BUTIATUVINHA,12:18
106008,TERMINAL SANTA FELICIDADE,12:44
190399,BAIRRO BUTIATUVINHA,13:04
106008,TERMINAL SANTA FELICIDADE,13:30
190399,BAIRRO BUTIATUVINHA,13:50
106008,TERMINAL SANTA FELICIDADE,14:16
190399,BAIRRO BUTIATUVINHA,14:36
106008,TERMINAL SANTA FELICIDADE,15:02
190399,BAIRRO BUTIATUVINHA,15:25
106008,TERMINAL SANTA FELICIDADE,15:50
190399,BAIRRO BUTIATUVINHA,16:16
106008,TERMINAL SANTA FELICIDADE,16:41
190399,BAIRRO BUTIATUVINHA,17:07
106008,TERMINAL SANTA FELICIDADE,17:32
190399,BAIRRO BUTIATUVINHA,17:58
106008,TERMINAL SANTA FELICIDADE,18:23
190399,BAIRRO BUTIATUVINHA,18:49
106008,TERMINAL SANTA FELICIDADE,19:14
190399,BAIRRO BUTIATUVINHA,19:40
106008,TERMINAL SANTA FELICIDADE,20:05
190399,BAIRRO BUTIATUVINHA,20:31
106008,TERMINAL SANTA FELICIDADE,20:56
190399,BAIRRO BUTIATUVINHA,21:22
106008,TERMINAL SANTA FELICIDADE,21:47
190399,BAIRRO BUTIATUVINHA,22:13
106008,TERMINAL SANTA FELICIDADE,22:38
190399,BAIRRO BUTIATUVINHA,23:04
106008,TERMINAL SANTA FELICIDADE,23:29
190399,BAIRRO BUTIATUVINHA,23:55
106008,TERMINAL SANTA FELICIDADE,00:20
