Linha,663
Tabela,001
num,ponto,horario
150524,BAIRRO VILA CUBAS,06:10
102002,PRACA RUI BARBOSA,06:40
150524,BAIRRO VILA CUBAS,07:10
102002,PRACA RUI BARBOSA,07:43
150524,BAIRRO VILA CUBAS,08:16
102002,PRACA RUI BARBOSA,08:50
150524,BAIRRO VILA CUBAS,09:24
102002,PRACA RUI BARBOSA,09:58
150524,BAIRRO VILA CUBAS,10:32
102002,PRACA RUI BARBOSA,11:06
150524,BAIRRO VILA CUBAS,11:40
102002,PRACA RUI BARBOSA,12:14
150524,BAIRRO VILA CUBAS,12:48
102002,PRACA RUI BARBOSA,13:22
150524,BAIRRO VILA CUBAS,13:56
102002,PRACA RUI BARBOSA,14:30
150524,BAIRRO VILA CUBAS,15:04
102002,PRACA RUI BARBOSA,15:38
150524,BAIRRO VILA CUBAS,16:12
102002,PRACA RUI BARBOSA,16:46
150524,BAIRRO VILA CUBAS,17:20
102002,PRACA RUI BARBOSA,17:54
150524,BAIRRO VILA CUBAS,18:28
102002,PRACA RUI BARBOSA,19:02
150524,BAIRRO VILA CUBAS,19:35
102002,PRACA RUI BARBOSA,20:05
150524,BAIRRO VILA CUBAS,20:35
102002,PRACA RUI BARBOSA,21:05
150524,BAIRRO VILA CUBAS,21:35
102002,PRACA RUI BARBOSA,22:05
150524,BAIRRO VILA CUBAS,22:35
102002,PRACA RUI BARBOSA,23:05
150524,BAIRRO VILA CUBAS,23:35
102002,PRACA RUI BARBOSA,00:05
