Linha,861
Tabela,2-1
num,ponto,horario
180658,BAIRRO TRAMONTINA,06:30
102032,PRACA RUI BARBOSA,07:05
180658,BAIRRO TRAMONTINA,07:38
102032,PRACA RUI BARBOSA,08:17
180658,BAIRRO TRAMONTINA,08:51
