Linha,861
Tabela,002
num,ponto,horario
180658,BAIRRO TRAMONTINA,06:22
102032,PRACA RUI BARBOSA,06:57
180658,BAIRRO TRAMONTINA,07:33
102032,PRACA RUI BARBOSA,08:17
180658,BAIRRO TRAMONTINA,08:54
102032,PRACA RUI BARBOSA,09:32
180658,BAIRRO TRAMONTINA,10:12
102032,PRACA RUI BARBOSA,10:52
180658,BAIRRO TRAMONTINA,11:32
102032,PRACA RUI BARBOSA,12:12
180658,BAIRRO TRAMONTINA,12:52
102032,PRACA RUI BARBOSA,13:32
180658,BAIRRO TRAMONTINA,14:12
102032,PRACA RUI BARBOSA,14:52
180658,BAIRRO TRAMONTINA,15:32
102032,PRACA RUI BARBOSA,16:12
180658,BAIRRO TRAMONTINA,17:06
102032,PRACA RUI BARBOSA,17:56
180658,BAIRRO TRAMONTINA,19:00
102032,PRACA RUI BARBOSA,19:44
