Linha,861
Tabela,1
num,ponto,horario
180658,BAIRRO TRAMONTINA,06:00
102032,PRACA RUI BARBOSA,06:30
180658,BAIRRO TRAMONTINA,07:01
102032,PRACA RUI BARBOSA,07:40
180658,BAIRRO TRAMONTINA,08:14
102032,PRACA RUI BARBOSA,08:54
180658,BAIRRO TRAMONTINA,09:27
102032,PRACA RUI BARBOSA,10:00
180658,BAIRRO TRAMONTINA,10:33
102032,PRACA RUI BARBOSA,11:06
180658,BAIRRO TRAMONTINA,11:39
102032,PRACA RUI BARBOSA,12:13
180658,BAIRRO TRAMONTINA,12:48
102032,PRACA RUI BARBOSA,13:24
180658,BAIRRO TRAMONTINA,13:59
102032,PRACA RUI BARBOSA,14:35
180658,BAIRRO TRAMONTINA,15:10
102032,PRACA RUI BARBOSA,15:44
180658,BAIRRO TRAMONTINA,16:22
102032,PRACA RUI BARBOSA,17:00
180658,BAIRRO TRAMONTINA,17:40
102032,PRACA RUI BARBOSA,18:20
180658,BAIRRO TRAMONTINA,19:08
102032,PRACA RUI BARBOSA,19:38
180658,BAIRRO TRAMONTINA,20:08
102032,PRACA RUI BARBOSA,20:34
180658,BAIRRO TRAMONTINA,21:04
102032,PRACA RUI BARBOSA,21:30
180658,BAIRRO TRAMONTINA,22:00
102032,PRACA RUI BARBOSA,22:26
180658,BAIRRO TRAMONTINA,22:56
102032,PRACA RUI BARBOSA,23:22
180658,BAIRRO TRAMONTINA,23:50
102032,PRACA RUI BARBOSA,00:16
