Linha,917
Tabela,002-2
num,ponto,horario
106003,TERMINAL SANTA FELICIDADE,16:16
190451,BAIRRO IPE,16:31
106003,TERMINAL SANTA FELICIDADE,16:48
190451,BAIRRO IPE,17:03
106003,TERMINAL SANTA FELICIDADE,17:20
190451,BAIRRO IPE,17:35
106003,TERMINAL SANTA FELICIDADE,17:52
190451,BAIRRO IPE,18:07
106003,TERMINAL SANTA FELICIDADE,18:24
190451,BAIRRO IPE,18:39
106003,TERMINAL SANTA FELICIDADE,18:56
190451,BAIRRO IPE,19:11
106003,TERMINAL SANTA FELICIDADE,19:28
190451,BAIRRO IPE,19:43
