Linha,616
Tabela,001
num,ponto,horario
105807,TERMINAL PORTAO (T.FANNY L.VERDE),05:33
108209,ESTACAO TUBO FANNY(LINHA VERDE,05:55
105810,TERMINAL PORTAO (T.STA.BERNADETH),06:15
108207,ESTACAO TUBO STA.BERNADETHE,06:41
105807,TERMINAL PORTAO (T.FANNY L.VERDE),07:01
108209,ESTACAO TUBO FANNY(LINHA VERDE,07:23
105810,TERMINAL PORTAO (T.STA.BERNADETH),07:45
108207,ESTACAO TUBO STA.BERNADETHE,08:09
105807,TERMINAL PORTAO (T.FANNY L.VERDE),08:29
108209,ESTACAO TUBO FANNY(LINHA VERDE,08:51
105810,TERMINAL PORTAO (T.STA.BERNADETH),09:13
108207,ESTACAO TUBO STA.BERNADETHE,09:37
105807,TERMINAL PORTAO (T.FANNY L.VERDE),09:57
108209,ESTACAO TUBO FANNY(LINHA VERDE,10:19
105810,TERMINAL PORTAO (T.STA.BERNADETH),10:41
108207,ESTACAO TUBO STA.BERNADETHE,11:05
105807,TERMINAL PORTAO (T.FANNY L.VERDE),11:25
108209,ESTACAO TUBO FANNY(LINHA VERDE,11:47
105810,TERMINAL PORTAO (T.STA.BERNADETH),12:09
108207,ESTACAO TUBO STA.BERNADETHE,12:33
105807,TERMINAL PORTAO (T.FANNY L.VERDE),12:53
108209,ESTACAO TUBO FANNY(LINHA VERDE,13:15
105810,TERMINAL PORTAO (T.STA.BERNADETH),13:37
108207,ESTACAO TUBO STA.BERNADETHE,14:01
105807,TERMINAL PORTAO (T.FANNY L.VERDE),14:21
108209,ESTACAO TUBO FANNY(LINHA VERDE,14:43
105810,TERMINAL PORTAO (T.STA.BERNADETH),15:05
108207,ESTACAO TUBO STA.BERNADETHE,15:29
105807,TERMINAL PORTAO (T.FANNY L.VERDE),15:49
108209,ESTACAO TUBO FANNY(LINHA VERDE,16:11
105810,TERMINAL PORTAO (T.STA.BERNADETH),16:33
108207,ESTACAO TUBO STA.BERNADETHE,16:57
105807,TERMINAL PORTAO (T.FANNY L.VERDE),17:17
108209,ESTACAO TUBO FANNY(LINHA VERDE,17:39
105810,TERMINAL PORTAO (T.STA.BERNADETH),18:01
108207,ESTACAO TUBO STA.BERNADETHE,18:25
105807,TERMINAL PORTAO (T.FANNY L.VERDE),18:45
108209,ESTACAO TUBO FANNY(LINHA VERDE,19:07
105810,TERMINAL PORTAO (T.STA.BERNADETH),19:29
108207,ESTACAO TUBO STA.BERNADETHE,19:53
105807,TERMINAL PORTAO (T.FANNY L.VERDE),20:13
108209,ESTACAO TUBO FANNY(LINHA VERDE,20:35
105810,TERMINAL PORTAO (T.STA.BERNADETH),21:00
108207,ESTACAO TUBO STA.BERNADETHE,21:24
105807,TERMINAL PORTAO (T.FANNY L.VERDE),21:47
108209,ESTACAO TUBO FANNY(LINHA VERDE,22:08
105810,TERMINAL PORTAO (T.STA.BERNADETH),22:32
108207,ESTACAO TUBO STA.BERNADETHE,22:55
105807,TERMINAL PORTAO (T.FANNY L.VERDE),23:15
108209,ESTACAO TUBO FANNY(LINHA VERDE,23:35
105810,TERMINAL PORTAO (T.STA.BERNADETH),23:58
