Linha,642
Tabela,001
num,ponto,horario
160180,BAIRRO GANCHINHO,05:00
105716,TERMINAL PINHEIRINHO,05:30
160180,BAIRRO GANCHINHO,06:05
105716,TERMINAL PINHEIRINHO,06:40
160180,BAIRRO GANCHINHO,07:18
105716,TERMINAL PINHEIRINHO,07:58
160180,BAIRRO GANCHINHO,08:33
105716,TERMINAL PINHEIRINHO,09:08
160180,BAIRRO GANCHINHO,09:43
105716,TERMINAL PINHEIRINHO,10:18
160180,BAIRRO GANCHINHO,10:53
105716,TERMINAL PINHEIRINHO,11:28
160180,BAIRRO GANCHINHO,12:03
105716,TERMINAL PINHEIRINHO,12:38
160180,BAIRRO GANCHINHO,13:13
105716,TERMINAL PINHEIRINHO,13:48
160180,BAIRRO GANCHINHO,14:23
105716,TERMINAL PINHEIRINHO,14:58
160180,BAIRRO GANCHINHO,15:33
105716,TERMINAL PINHEIRINHO,16:08
160180,BAIRRO GANCHINHO,16:43
105716,TERMINAL PINHEIRINHO,17:23
160180,BAIRRO GANCHINHO,18:01
105716,TERMINAL PINHEIRINHO,18:41
160180,BAIRRO GANCHINHO,19:19
105716,TERMINAL PINHEIRINHO,19:59
160180,BAIRRO GANCHINHO,20:34
105716,TERMINAL PINHEIRINHO,21:09
160180,BAIRRO GANCHINHO,21:44
105716,TERMINAL PINHEIRINHO,22:19
160180,BAIRRO GANCHINHO,22:54
105716,TERMINAL PINHEIRINHO,23:30
